run,imp_wyldrate,crb_wyldrate,dth_wyldrate,dtl_wyldrate,round
583,0.261666541283533,0.171356749508827,0.136216812114482,0.040870643604981,Round 1
584,0.354907341674087,0.233640633617849,0.183254065968652,0.0514463763424404,Round 1
585,0.375348495025485,0.272057255807612,0.0963242470798696,0.106803398410255,Round 1
586,0.444484853608251,0.302251425109826,0.145827120668322,0.147301159430112,Round 1
587,0.319400447047222,0.260666247409413,0.0794916334445578,0.0413970439206737,Round 1
588,0.335953410821738,0.152457021195744,0.119383136183872,0.159012926921065,Round 1
589,0.337238861327028,0.278191817280723,0.20121532149411,0.110509307258861,Round 1
590,0.469210960200982,0.135641814023613,0.126603778936108,0.0591863892022421,Round 1
591,0.374258852074344,0.244394219173648,0.0965709351904618,0.0698036427147809,Round 1
592,0.390901547975921,0.21978237911414,0.159035930788406,0.132033903393866,Round 1
593,0.306835678642292,0.258513837840107,0.058201924397533,0.153901378220169,Round 1
594,0.426550614634306,0.248052170372505,0.169504436050684,0.0949241782904093,Round 1
595,0.411809272598978,0.262364375760375,0.233273682232548,0.13782359828465,Round 1
596,0.373824875513042,0.249685198084003,0.185373508703715,0.179122548883036,Round 1
597,0.426257586376246,0.2086645894841,0.141581994103402,0.140992720026823,Round 1
598,0.372754713847266,0.291240706698564,0.186711381484584,0.162157163665495,Round 1
599,0.428637113336001,0.189472347550134,0.123430977363745,0.0852344403789424,Round 1
600,0.314135876473546,0.185341158508993,0.149692330752753,0.0630611391846241,Round 1
601,0.341058893470551,0.245258735283233,0.130792136022135,0.106371001031329,Round 1
602,0.418798774968595,0.158452742226479,0.100978642443615,0.121877772547785,Round 1
603,0.327681402246342,0.224090158778248,0.226173103877656,0.167015262321581,Round 1
604,0.410135708444133,0.187469508910311,0.0780317735566414,0.104692969361274,Round 1
605,0.526116721927644,0.160726939614773,0.117652294659445,0.0536635609248505,Round 1
606,0.268174300839197,0.251954111806721,0.301903631998432,0.184880950426033,Round 1
607,0.359295737676099,0.274763207001613,0.157240743309775,0.0739061043164244,Round 1
608,0.400602807963243,0.126268043522971,0.165471401568247,0.127877991859094,Round 1
609,0.399129021137152,0.198604036054661,0.170855126848514,0.114463732633375,Round 1
610,0.480410580393147,0.229213271275438,0.291768841169401,0.0766565756158575,Round 1
611,0.374474627212461,0.234025054077179,0.0749426695458727,0.129908609753789,Round 1
612,0.421121158181825,0.145070347743178,0.0562733326468424,0.173865774716325,Round 1
613,0.244429214824845,0.177447253445543,0.211470773604197,0.141805061149563,Round 1
614,0.428791077469697,0.17640459277504,0.151012616603848,0.183817258873596,Round 1
615,0.359175343981401,0.185285751496082,0.22671976062355,0.0398287082054562,Round 1
616,0.433505261921522,0.208077955594278,0.167917718210851,0.135155836597916,Round 1
617,0.254356266541448,0.357990468058699,0.106136290292526,0.0983673636184743,Round 1
618,0.345967286248424,0.2229811905862,0.156408998074795,0.191230228459648,Round 1
619,0.340681646784898,0.351237082097275,0.139275609420027,0.0724576003705423,Round 1
620,0.404592997017497,0.246972160688671,0.0662258470844061,0.261397546053664,Round 1
621,0.370330897165038,0.15632031289528,0.140140322740532,0.145015531981534,Round 1
622,0.299677325298297,0.239783130519505,0.203405399767149,0.0240077897867014,Round 1
623,0.340168466173536,0.248833838450299,0.189219105264021,0.115376832417033,Round 1
624,0.337831013549819,0.261573374319149,0.185571406768157,0.0827072478060625,Round 1
625,0.355049247988807,0.245095575142419,0.0970540896023492,0.178357872298133,Round 1
626,0.325562324324076,0.287177218511998,0.168177451721594,0.157719518925186,Round 1
627,0.298023414779906,0.262720429977448,0.0721156355406048,0.0841693520221152,Round 1
628,0.341426997006979,0.203333394041974,0.121692517943404,0.0620676340155851,Round 1
629,0.324067692647556,0.191684886669252,0.208089838266598,0.0601256591605389,Round 1
630,0.355709332825826,0.272673452484918,0.133514627435521,0.0651674249290239,Round 1
631,0.350423117767805,0.15339345259551,0.119878061519914,0.103920132415969,Round 1
632,0.401999672432069,0.297862062566983,0.111969822628087,0.0919069097052322,Round 1
633,0.403416592993009,0.234159941858492,0.095670350257836,0.0855771153951102,Round 1
634,0.327182209315868,0.248782528149982,0.136639094631648,0.201350584129446,Round 1
635,0.324724516938803,0.192538391049913,0.12696617723219,0.189307883296925,Round 1
636,0.317046837189294,0.268939022067133,0.0709859550513137,0.241925288592349,Round 1
637,0.409382380165701,0.201593391627399,0.177709416116286,0.12681324879126,Round 1
638,0.319541830288163,0.209948459693678,0.0531727487519666,0.13292519038244,Round 1
639,0.393561491295124,0.289576207053085,0.240106594057845,0.0848540253222776,Round 1
640,0.384542588700826,0.205741037137936,0.246007284884076,0.076255005811974,Round 1
641,0.248870092185557,0.229580239925016,0.182787796048433,0.107835490969317,Round 1
642,0.461217570637509,0.173102868715557,0.14933286400451,0.0292692588191917,Round 1
643,0.398992305191283,0.326329529309675,0.194622721735512,0.038155538662424,Round 1
644,0.220619956753896,0.174181256172219,0.189042190294835,0.0782344949304387,Round 1
645,0.314080679328843,0.198611125565988,0.127204342451785,0.234520125035005,Round 1
646,0.355652689078203,0.215534504274765,0.129207439286044,0.0361071843050931,Round 1
647,0.352758548858242,0.336216903856562,0.158187131266955,0.159127530852,Round 1
648,0.44802522548431,0.227341897371489,0.175729351693511,0.0592026258185089,Round 1
649,0.419666105313626,0.258429392278224,0.164278883341391,0.263922703210599,Round 1
650,0.348394433711974,0.238259800372756,0.249010063861275,0.090165484576381,Round 1
651,0.338854898891286,0.124806969724572,0.17930389690409,0.149105821717928,Round 1
652,0.415306151744204,0.165949033466981,0.117712542064061,0.106863359783073,Round 1
653,0.27167510690093,0.239921145501628,0.0781235699930812,0.148067092386832,Round 1
654,0.441314537360602,0.206250923570334,0.0690295024416159,0.0705316754080838,Round 1
655,0.274466127540468,0.337536689266876,0.12537482576884,0.184369087997096,Round 1
656,0.41274226614244,0.334594103727679,0.290528977885148,0.144171941354791,Round 1
657,0.368834036840372,0.262167482857509,0.0645666635493433,0.0306134421983063,Round 1
658,0.400114780716633,0.338057904118429,0.180675973547797,0.112031559591862,Round 1
659,0.346819784232115,0.2409139158467,0.0427061505404117,0.0967439412580225,Round 1
660,0.417060318760092,0.181381097884072,0.161322359461019,0.10470639727107,Round 1
661,0.31916594057071,0.231870388112788,0.187499143706194,0.0914433268428656,Round 1
662,0.270527428610251,0.311394283516485,0.177182623303034,0.0580148829918556,Round 1
663,0.399767442508444,0.201486636170749,0.144472361939483,0.245781894589095,Round 1
664,0.315224979502347,0.211531435445877,0.0582773417671452,0.114563430334862,Round 1
665,0.370471053861555,0.326942435726573,0.10655947740942,0.0523925237583403,Round 1
666,0.391938555479915,0.171586204152679,0.185175276111714,0.0373852956332609,Round 1
667,0.270062490142284,0.248793450395264,0.227907704918416,0.119680466098747,Round 1
668,0.333651588925884,0.148236111066568,0.0748808779963265,0.143978804991218,Round 1
669,0.400718376684811,0.321692628034063,0.236943734313101,0.0495331206192113,Round 1
670,0.382112406523616,0.214114462229636,0.220803382747468,0.0561003543869443,Round 1
671,0.368307030660202,0.162859274515984,0.21881279503736,0.0523853340060875,Round 1
672,0.371566128358222,0.162254752686154,0.124656079180766,0.0853958991575794,Round 1
673,0.352501629311054,0.229572787786942,0.0773056996837223,0.180427544695119,Round 1
674,0.327814532829917,0.17158993914487,0.1978602311121,0.0709482790484245,Round 1
675,0.320929537268669,0.246842083034191,0.123478674016654,0.285067971920489,Round 1
676,0.357712911631203,0.23153404388208,0.167771401219191,0.0899464124783953,Round 1
677,0.263709340062675,0.237395946335103,0.0934813680584254,0.0768524746703877,Round 1
678,0.408431974504313,0.202211330750183,0.0862012488964964,0.130861429798134,Round 1
679,0.274158454228831,0.194096068965909,0.137202344284696,0.159721514324591,Round 1
680,0.457879586745116,0.211338319099197,0.151917283535698,0.0729625929089992,Round 1
681,0.463058556575226,0.236122896551476,0.11644872314722,0.138179262983065,Round 1
682,0.282010918307272,0.245970739116311,0.111437736370288,0.029208048669466,Round 1
683,0.365599174734793,0.271207917777523,0.0507379809054962,0.0774720044051878,Round 1
684,0.191211548534101,0.222014063655814,0.21575290484577,0.17160957804247,Round 1
685,0.415493643842906,0.284858502673939,0.0879990250023789,0.167514033517211,Round 1
686,0.330880686937536,0.316495049474952,0.2202357078429,0.164471245698973,Round 1
687,0.342235266013743,0.253443956778208,0.11455634299665,0.0891609569126582,Round 1
688,0.36164158779606,0.261760650777674,0.127487841855325,0.0596304380008437,Round 1
689,0.383731375438022,0.282514577367377,0.12161775402642,0.201618431486362,Round 1
690,0.435893944849442,0.253113519882853,0.222046408317101,0.203264717612046,Round 1
691,0.360709434344219,0.135824261990558,0.191080845603142,0.129854774617742,Round 1
692,0.420934801331742,0.162161852875618,0.107859751069458,0.0510453839414435,Round 1
693,0.398592898415655,0.213485663779535,0.162268870359731,0.10935325297475,Round 1
694,0.452313428772509,0.215610822606318,0.123058115860028,0.178347485359432,Round 1
695,0.451026216928215,0.164244525891068,0.156039014714215,0.138516002602836,Round 1
696,0.297825583480784,0.198987743370835,0.204944650494174,0.137474774337827,Round 1
697,0.264343755023011,0.262322481324134,0.183179069738425,0.110610308340919,Round 1
698,0.280288830979041,0.292792442652088,0.077648065933245,0.0305350087762083,Round 1
699,0.399871415629659,0.263087918590624,0.0983403666217797,0.0504397666521732,Round 1
700,0.414591749456028,0.133259466196015,0.0566519026551722,0.0291490604770237,Round 1
701,0.310603415928376,0.327214140637873,0.118746547688191,0.0640769056637186,Round 1
702,0.374720431396523,0.307329540204685,0.0804739146478209,0.156559468955427,Round 1
703,0.431694425373091,0.207045635146328,0.0751718083781136,0.0793307705651605,Round 1
704,0.251051352192462,0.234285549393584,0.194314758653863,0.111556116803635,Round 1
705,0.35526613605563,0.165744007890116,0.278418768642635,0.107229959374534,Round 1
706,0.414105618503284,0.180125509221233,0.105317307000475,0.0550958996741721,Round 1
707,0.330860817900785,0.190458187299102,0.152397286295734,0.170058635016832,Round 1
708,0.265213885409769,0.208193632422155,0.11059715426133,0.200085528674484,Round 1
709,0.334206076298482,0.292443453749303,0.105740248052743,0.0663542237714216,Round 1
710,0.379867193770622,0.146716100955065,0.236664229646062,0.131377416948444,Round 1
711,0.463934318231212,0.323787097528636,0.101580532762122,0.0892474067780327,Round 1
712,0.340678460557854,0.253476443613056,0.153475505334513,0.0335367240104726,Round 1
713,0.372207266542332,0.238689412989206,0.190787330837802,0.205520541653494,Round 1
714,0.309929475621844,0.232012113403441,0.113192188022093,0.0962207947343461,Round 1
715,0.42232896497405,0.236457760538037,0.110069805538085,0.152727215618187,Round 1
716,0.267458534923836,0.155575448439683,0.202240129093585,0.0827992553845111,Round 1
717,0.467924766177245,0.233449980471665,0.104533751183264,0.0951343844649478,Round 1
718,0.439799055214514,0.331256128997127,0.0889458923871149,0.129054958944645,Round 1
719,0.336956302041122,0.158904252421326,0.289854656372067,0.115744056811618,Round 1
720,0.415580247723017,0.228198469212046,0.155711312856964,0.166305058406809,Round 1
721,0.374085542313181,0.223161350210862,0.056626073674404,0.141684667638155,Round 1
722,0.283494711428482,0.163094812366518,0.220198015062339,0.0642129471210294,Round 1
723,0.388674473989455,0.173138916171543,0.0774501738766291,0.0312337987469983,Round 1
724,0.298528977542348,0.231194491466633,0.111571374343324,0.0917724777132909,Round 1
725,0.325437380311991,0.135647622155599,0.262259829130653,0.140327133892159,Round 1
726,0.362360010114344,0.25876276709151,0.0663000164686935,0.124713838236059,Round 1
727,0.454507083555715,0.267939159076163,0.169892414556122,0.0439928769638279,Round 1
728,0.391853564098646,0.236287807143883,0.201018151415207,0.104730983466325,Round 1
729,0.401531988016134,0.25148857976044,0.0798741923013092,0.118364106577219,Round 1
730,0.49142558220666,0.216291552511028,0.127339052127678,0.0855314863405027,Round 1
731,0.299646739095191,0.23101980009694,0.0646512835270031,0.116747389240609,Round 1
732,0.293785615454627,0.282014297361745,0.177131689984673,0.142101931289269,Round 1
733,0.347525192540482,0.161215306280118,0.121057678305739,0.115946470950664,Round 1
734,0.379617966062351,0.183842978546996,0.233277801117771,0.119404930462707,Round 1
735,0.400402290377752,0.184563334029999,0.0824687853681709,0.0776476150940731,Round 1
736,0.476086827805632,0.23969995543708,0.0728468127140689,0.0416738046752092,Round 1
737,0.340919758297626,0.14854503328054,0.0478734282196506,0.0906745860257226,Round 1
738,0.349215413396783,0.202482139606507,0.0922149271760622,0.223577382729361,Round 1
739,0.404593418271035,0.262865355962554,0.0783861900152971,0.0770139299808737,Round 1
740,0.474188361690196,0.234152446240376,0.150114068444665,0.119922231361601,Round 1
741,0.443944438877479,0.211196789696725,0.0887861239586689,0.141880201291134,Round 1
742,0.295823246577505,0.255137406559662,0.0847533189056841,0.0635665835178267,Round 1
743,0.340891637138944,0.149393216071237,0.174487125201354,0.190062109031486,Round 1
744,0.407392681942318,0.188001025659824,0.066630420483366,0.0548820012689341,Round 1
745,0.269481554385023,0.290554455069355,0.210609252551288,0.0927029847547645,Round 1
746,0.446297748516999,0.174724224233753,0.155810208579954,0.191809543286099,Round 1
747,0.379912084012592,0.237159721625946,0.23624224675376,0.0517391649312199,Round 1
748,0.277850541992816,0.235256475212913,0.115152949233946,0.0311490404101183,Round 1
749,0.46737813581679,0.188860834898343,0.090526268832595,0.136878890787162,Round 1
750,0.373416835984131,0.19050345848804,0.118365414594953,0.1959297227729,Round 1
751,0.331653205830949,0.194842408208052,0.182469265084088,0.0488371204373648,Round 1
752,0.258793072423875,0.288967596284187,0.278650214363207,0.183033434515154,Round 1
753,0.383061703380453,0.204309797931117,0.111570525374902,0.0762030923708633,Round 1
754,0.436243627701896,0.270563378152458,0.176188094505833,0.185774241256381,Round 1
755,0.378869168775603,0.183558617923887,0.15103230536044,0.032744948814158,Round 1
756,0.319715410463203,0.302497892966207,0.156525133945101,0.0966367463039194,Round 1
757,0.461986611261002,0.173483160321043,0.0753798025407877,0.0371721493985818,Round 1
758,0.44115019766351,0.247739970117077,0.0886094095798882,0.0956164239629769,Round 1
759,0.295065381149762,0.178364458356843,0.0916922793372303,0.096747455993889,Round 1
760,0.386066271298339,0.129986435536571,0.106735647978028,0.0758461058043082,Round 1
761,0.320399161480648,0.195706925012203,0.175119110839672,0.09218860060731,Round 1
762,0.308738582825337,0.211126664274507,0.18997037010257,0.122793781382583,Round 1
763,0.322447577875613,0.277073469873159,0.0733911688702273,0.146336854177075,Round 1
764,0.376206881998443,0.201901577545254,0.0659409191618549,0.145969007322895,Round 1
765,0.382912497194538,0.12894099247494,0.239093180622608,0.155348518430615,Round 1
766,0.313139276833941,0.340677090348638,0.215111697194884,0.136358978283773,Round 1
767,0.412149175018975,0.267371949180516,0.106336021829774,0.149542351246923,Round 1
768,0.349086300414599,0.284783457642267,0.218194491393798,0.0424615486840001,Round 1
769,0.382108272162191,0.179775994300112,0.211953134217198,0.050789760972459,Round 1
770,0.267536161157072,0.168371791377476,0.142996769511686,0.126956320821981,Round 1
771,0.434259908053321,0.240743473788089,0.134691234009985,0.212796384308042,Round 1
772,0.293419169833483,0.212288528074731,0.0669837428091671,0.0407655329630036,Round 1
773,0.420251737258672,0.145588631317381,0.110594404186865,0.0775052000219717,Round 1
774,0.404018926757449,0.242071589012466,0.106908701713716,0.050536817113062,Round 1
775,0.387264838637329,0.240772928656349,0.158281017028499,0.0683107673137428,Round 1
776,0.414507929569436,0.172204902977957,0.12552259333605,0.0415958479437842,Round 1
777,0.339880291269134,0.172089625594328,0.180165134131061,0.126467173191677,Round 1
778,0.379867525281171,0.215793070406685,0.0982399527181315,0.0561128380714254,Round 1
779,0.339275424994372,0.276591478888521,0.111754781983847,0.0870647519950423,Round 1
780,0.369772734577878,0.380532465674279,0.148855533111173,0.0537777366700399,Round 1
781,0.412568886168007,0.353689931444855,0.288191750410793,0.0862248706390245,Round 1
782,0.266699846373999,0.310239524322822,0.237759439730869,0.128101643869559,Round 1
783,0.303968706616058,0.171693438526643,0.11483858810424,0.111021169047255,Round 1
784,0.408864277332364,0.242398798123507,0.16301124359124,0.136638080692831,Round 1
785,0.376254754080085,0.271170231235104,0.0727177127673197,0.250009550808397,Round 1
786,0.268096234618433,0.253304369957079,0.252042247841334,0.229472713043042,Round 1
787,0.38617324658439,0.318100058896794,0.137374779457048,0.0542519870003344,Round 1
788,0.384349478455677,0.176482195478425,0.167937928404388,0.0890136247213783,Round 1
789,0.327939218741821,0.31888670077251,0.105266628652219,0.146594246853413,Round 1
790,0.314908536340745,0.163988190162797,0.0865753778883515,0.136664984662438,Round 1
791,0.311881115516603,0.285434204368759,0.146577613798693,0.154625938791061,Round 1
792,0.397960187708286,0.307357246377092,0.123683466562115,0.0377702035833483,Round 1
793,0.390534494968139,0.188233794199134,0.0583547167273623,0.0490119098832449,Round 1
794,0.356991736436953,0.320237187694291,0.0655933582364875,0.116734154097589,Round 1
795,0.476299915548926,0.173158704599339,0.149394186427191,0.112430556195287,Round 1
796,0.331045123724396,0.295342495216922,0.0836299170584538,0.0593865448034012,Round 1
797,0.30252119471736,0.19743420357936,0.118873279902279,0.0352860637808692,Round 1
798,0.419335433090061,0.242663308038094,0.135112660184222,0.0587995630410312,Round 1
799,0.386709087432932,0.255248224075952,0.210795238900012,0.0516028157876974,Round 1
800,0.372238905836736,0.266297647205536,0.175531407850734,0.096993367454515,Round 1
801,0.196639508950285,0.251899234701201,0.0766033815175653,0.0306948148083893,Round 1
802,0.245567255212484,0.223273836000102,0.0724040362009288,0.104351225005787,Round 1
803,0.404319531210015,0.206599100580257,0.0677230988938445,0.0838472093480109,Round 1
804,0.368636832310896,0.273700631471956,0.169254294914571,0.130878580425397,Round 1
805,0.411606608593465,0.165859480850228,0.0969184576776985,0.0800986580722635,Round 1
806,0.278638762568784,0.270789246493935,0.126234427741194,0.0477793355287767,Round 1
807,0.442414368947325,0.304269376720598,0.147609279779847,0.108124136538004,Round 1
808,0.382885645002293,0.252002460132227,0.182836982196302,0.105057063068233,Round 1
809,0.348991311620078,0.219985452632876,0.192874821023122,0.134898382382505,Round 1
810,0.461812551525006,0.248476916638963,0.140619944757976,0.0768598142254234,Round 1
811,0.429503459695031,0.17748625512077,0.153130619434914,0.0787322979768343,Round 1
812,0.423113123367634,0.312146499962325,0.146265578294663,0.121346825537839,Round 1
813,0.416029249314015,0.233269256116672,0.0976421048444717,0.103001932937525,Round 1
814,0.39856232140082,0.181181658141284,0.169968167111811,0.158179501011663,Round 1
815,0.40916169846184,0.283125225394842,0.195142926752345,0.108979612175703,Round 1
816,0.376837361112885,0.228043872554001,0.0800615711418316,0.10171062362697,Round 1
817,0.464363239836098,0.369565865175099,0.148083901238668,0.091927663343868,Round 1
818,0.337277769864007,0.245364582947873,0.11324521954423,0.0983462772318999,Round 1
819,0.36132755937618,0.164466177695429,0.206255619357184,0.114858719153465,Round 1
820,0.279590577000531,0.171812993381124,0.0920288688496644,0.142326020478756,Round 1
821,0.312293870016663,0.340048171191071,0.132831368854731,0.0659330738487334,Round 1
822,0.356943057005055,0.261455503549014,0.198938174043461,0.0864370776044922,Round 1
823,0.436832607898578,0.19884680307842,0.123302244974817,0.212867992002656,Round 1
824,0.451335191044502,0.380001770309612,0.0564868336716575,0.0844251900192821,Round 1
825,0.351910942669657,0.244365906390461,0.168444955134633,0.0973223619417958,Round 1
826,0.357282559442908,0.138244369601606,0.175590840567906,0.129420243771776,Round 1
827,0.360625271505366,0.25086624790852,0.15046737843909,0.0326051381911975,Round 1
828,0.311142359231506,0.227759677477835,0.113635120946311,0.104150657751412,Round 1
829,0.285819257175226,0.245968852683111,0.085446901916697,0.17850857855507,Round 1
830,0.387343707159235,0.215527227293334,0.0577882962285148,0.14925705584806,Round 1
831,0.32724134818738,0.150716008155907,0.112924997830703,0.0892746524580419,Round 1
832,0.307174823977932,0.283432524632139,0.114990326954526,0.099542815756398,Round 1
833,0.427650098180609,0.264176089152594,0.0867923925242869,0.0820929491108982,Round 1
834,0.317297141705209,0.22915925401004,0.179971515802048,0.0273016090321964,Round 1
835,0.381031651072154,0.145847453972331,0.202374172298563,0.0406395458027284,Round 1
836,0.433361842445807,0.233655501068305,0.0912464910683566,0.149988633079795,Round 1
837,0.301240014960964,0.207002282704917,0.256548333185356,0.193370704019406,Round 1
838,0.383284169374026,0.242386631338433,0.173169321259561,0.0523024630784752,Round 1
839,0.277344809240417,0.188084182310978,0.0886289438053345,0.182340277492191,Round 1
840,0.420105502954064,0.280853696935083,0.178887658925485,0.0823195150839592,Round 1
841,0.328249997980312,0.212894580303726,0.27957889775886,0.0988475404146896,Round 1
842,0.404352678396287,0.233097711507633,0.205205940671335,0.060062383664447,Round 1
843,0.351306388391897,0.200252609442546,0.17867948639801,0.0318509943650103,Round 1
844,0.308041843632345,0.201201994457745,0.111392128931538,0.0923475933623087,Round 1
845,0.394403465088503,0.205456546394774,0.0647222253217837,0.174644944562932,Round 1
846,0.325478338456516,0.21720612380338,0.210172187235612,0.0458259734480918,Round 1
847,0.231315071408463,0.265812434358534,0.272069150453895,0.100557039876289,Round 1
848,0.360085549008053,0.360813871367272,0.185977297073003,0.153544513591299,Round 1
849,0.426325962861463,0.261723382297308,0.0971300860173919,0.124417006018146,Round 1
850,0.424040797859617,0.318656614083054,0.107425646468136,0.0860326146800633,Round 1
851,0.364788685513993,0.3161509209521,0.102835049211706,0.0800962055608131,Round 1
852,0.303209302114314,0.144135555800217,0.16099468735699,0.0608320103960846,Round 1
853,0.392626719114413,0.146346059052669,0.228137365449997,0.120288597974641,Round 1
854,0.334669963912942,0.18562586138819,0.195049177931067,0.0543601488934038,Round 1
855,0.244125899524896,0.316137601779071,0.173832795120605,0.0205848119309969,Round 1
856,0.429642123719207,0.260543834306858,0.154862028632013,0.0973869758293799,Round 1
857,0.359993870179222,0.262558085573757,0.228158514524614,0.11760744816497,Round 1
858,0.225423319119537,0.250949047780058,0.179090528669631,0.0772401757729907,Round 1
859,0.214892044245024,0.249845801758096,0.249253290806908,0.158911464132777,Round 1
860,0.331254351891653,0.219356003644132,0.147085715832987,0.196831525109794,Round 1
861,0.365931127561364,0.151638020665176,0.08662965646999,0.147472992405909,Round 1
862,0.450847455524333,0.205129389224043,0.231614790481781,0.0907901599785543,Round 1
863,0.223247932570203,0.213120094094341,0.067009387197648,0.173734212522247,Round 1
864,0.279646550809216,0.246634317659886,0.204575639395524,0.0940534683068067,Round 1
865,0.383749237093337,0.23163522352176,0.213049721439735,0.120331466532743,Round 1
866,0.249948480559735,0.246027339022213,0.178938528495281,0.151809817776984,Round 1
867,0.390968172531697,0.143667356411639,0.198011959203264,0.123346912250301,Round 1
868,0.349203556408827,0.234970428854961,0.145165472747819,0.0812353018855545,Round 1
869,0.269996480711217,0.269406611831194,0.176002455924461,0.227193183377319,Round 1
870,0.394089786430395,0.171435405648675,0.0804092294658862,0.051847395739646,Round 1
871,0.338590580034435,0.245393111523071,0.0635090576357752,0.0804344425416872,Round 1
872,0.288883476888778,0.208049620724288,0.174270146658939,0.0973087702685349,Round 1
873,0.361920757035345,0.18119687393741,0.13502414229485,0.186041402104343,Round 1
874,0.473223466755783,0.196299644408267,0.196415158623981,0.0985317736828887,Round 1
875,0.413007955897894,0.161400368571971,0.101103091060646,0.0296148033304146,Round 1
876,0.435074956243527,0.347361371389222,0.164501052355871,0.0671160025946664,Round 1
877,0.333457825035454,0.221370610879211,0.146574235952328,0.0718152042439731,Round 1
878,0.340624849460626,0.20439201865488,0.0659303126906195,0.102298013256374,Round 1
879,0.321618319574871,0.277743523994273,0.122724081234496,0.190362350559661,Round 1
880,0.361161637130152,0.299054992283771,0.106456619507308,0.121513109057482,Round 1
881,0.317859528129455,0.289724992484314,0.114075420135664,0.0656349923714504,Round 1
882,0.459119248326278,0.258788101106332,0.101875286927315,0.0506757080416358,Round 1
883,0.377517109383122,0.310327160651704,0.0460030433587862,0.0745688556770286,Round 1
884,0.357479677325398,0.190199520077667,0.268022682594131,0.109268274887887,Round 1
885,0.417405270734909,0.29640638954129,0.171369847600728,0.0475594427444414,Round 1
886,0.405645119045189,0.303935720327424,0.163941041130621,0.147592978459396,Round 1
887,0.374441932567975,0.257545424297138,0.174579737056456,0.0976961509583804,Round 1
888,0.280465132194274,0.212561225113203,0.162876997374044,0.136245918139608,Round 1
889,0.373690117916658,0.154485964099777,0.151109843099792,0.125209110741431,Round 1
890,0.274654011363746,0.256831096219566,0.0940728166054006,0.0466000113651186,Round 1
891,0.443983838120519,0.117577040355478,0.0939920290875274,0.181617101635635,Round 1
892,0.461579059521863,0.258652060436726,0.12933159436095,0.0799668904544956,Round 1
893,0.456314081523333,0.243544887337148,0.187044766260071,0.103950788213618,Round 1
894,0.340256733738996,0.276819580854665,0.0654329675852808,0.149023853398674,Round 1
895,0.244403877939173,0.271545112900199,0.0882786840656372,0.126590506786291,Round 1
896,0.293897854300736,0.215113319075181,0.134228735254289,0.151977599818325,Round 1
897,0.305066400621729,0.23508187877935,0.130332918703515,0.055949650001943,Round 1
898,0.292959886037442,0.335282115094293,0.0684923077055986,0.0910294143873378,Round 1
899,0.379469229900315,0.332288740270186,0.232925010245143,0.175139493788331,Round 1
900,0.353419163951417,0.145667139869939,0.159218870877629,0.0211564041757224,Round 1
901,0.388921861992054,0.240214020902612,0.240100555829705,0.0799097636287681,Round 1
902,0.340537347860682,0.199683405742951,0.111449485419086,0.0517524144870751,Round 1
903,0.356518361596091,0.120926693607501,0.15226551701797,0.175351391024665,Round 1
904,0.49261138586115,0.272341968027594,0.0575402298775079,0.0459937575114583,Round 1
905,0.27555558426524,0.23089587641819,0.135156658748737,0.162633795520401,Round 1
906,0.428545899220927,0.184320904452402,0.194017135052154,0.116585482447313,Round 1
907,0.456722597557841,0.180262465759844,0.165983122209595,0.191995098972092,Round 1
908,0.219097047044899,0.216193218133836,0.140644064411838,0.0865493777036604,Round 1
909,0.330272680151027,0.24881551744065,0.10012904547935,0.166132058361176,Round 1
910,0.359860495097142,0.296526850495308,0.127823666521955,0.220940805363209,Round 1
911,0.387706249297438,0.229476431402058,0.160655333438334,0.0568091399440703,Round 1
912,0.34862967913663,0.155369400092455,0.121806040564877,0.13663372823111,Round 1
913,0.407583151381424,0.188566944461852,0.0560945120234394,0.0560230120671099,Round 1
914,0.317085075687995,0.134873324388568,0.221767103618545,0.0886843610831934,Round 1
915,0.368086517678292,0.202502398425252,0.225302938069241,0.0604967042660845,Round 1
916,0.438041203819217,0.145840976520865,0.135793089101659,0.0641919487590672,Round 1
917,0.386109939167518,0.195282854392246,0.139897413510769,0.131621657748868,Round 1
918,0.411935180584034,0.154643576172853,0.0659140252934771,0.0982114084525705,Round 1
919,0.435932371688222,0.20920715177367,0.160167573113467,0.280319341587165,Round 1
920,0.415742535027874,0.183193666235965,0.125691124697188,0.0683305666718134,Round 1
921,0.343612102106782,0.150920734528134,0.0673192694568356,0.164021622676985,Round 1
922,0.335671517432979,0.25432901714558,0.178568373433913,0.053770289701047,Round 1
923,0.286173390320311,0.218015982886232,0.162067976522393,0.216729623312561,Round 1
924,0.389094957062269,0.126865478598014,0.235552581796404,0.166254147645794,Round 1
925,0.258821918761629,0.278507667046397,0.173826397696027,0.0473772659366838,Round 1
926,0.374090278397115,0.283140589447756,0.148764972868027,0.0845677914669868,Round 1
927,0.407417423207933,0.206378669180636,0.16066941981082,0.0753847770644055,Round 1
928,0.295928702081774,0.260151809806732,0.0670605374616521,0.128696801891641,Round 1
929,0.323429084959476,0.212404547517416,0.284172152694213,0.087680702742695,Round 1
930,0.347425360032712,0.171025606943802,0.0427010742834599,0.138436975114922,Round 1
931,0.377219841279167,0.295387427328057,0.0805603288006364,0.165243117045481,Round 1
932,0.394958027904803,0.171988480856758,0.101432081627489,0.162660340042811,Round 1
933,0.436963902625898,0.231254476103857,0.0792905303039463,0.0922953841349105,Round 1
